id,canonical_name,city,county,address,active_lat,active_lng,lat_google,lng_google,distance_km,bucket,geo_source,google_place_name,google_formatted_address,google_match_type
144,NK Sokol (L),Sokolovac,Sisačko-moslavačka županija,"Trg dr. T. Bardeka 10a, 48306 Sokolovac",45.6094159,16.580645,45.6094443,16.5810835,0.034,exact,both,NK Sokol,"15A, 44316, Velika Ludina",places_textsearch
176,NK Sokol (R),Sokolovac,Sisačko-moslavačka županija,"Trg dr. T. Bardeka 10a, 48306 Sokolovac",45.6094159,16.580645,45.6094443,16.5810835,0.034,exact,both,NK Sokol,"15A, 44316, Velika Ludina",places_textsearch
744,NK Vinjani,Donji Vinjani,Splitsko-dalmatinska županija,"VINJANI DONJI 393, 21260 DONJI VINJANI",43.4295004,17.253601,43.4292857,17.2538677,0.032,exact,both,NK Vinjani,"C7H3+PG, 21260, Donji Vinjani",places_textsearch
77,NK Gaj Mače,Mače,,"Mače 30, Mače",46.0942745,16.0444225,46.0942497,16.0440483,0.029,exact,both,NK Gaj Mače,"Mače 30A, 49251, Mače",places_textsearch
53,NK Hrvatski Vitez Posedarje,Posedarje,,"ŠPORTSKA ULICA 1, 23242 POSEDARJE",44.2129808,15.4708877,44.2131993,15.470738199999998,0.027,exact,both,NK Hrvatski Vitez,"Športska 1, 23242, Posedarje",places_textsearch
590,ŠNK Ratar,,Osječko-baranjska županija,"Trg Bana Josipa Jelačića 3, 31417 Piškorevci",45.2510944,18.3988388,45.2512535,18.3991041,0.027,exact,both,NK Ratar Piškorevci - nogometni klub i stadion,"Ul. Bana Josipa Jelačića 3, 31417, Piškorevci",places_textsearch
666,NK Mladost Tribunj,,Šibensko-kninska županija,"Ulica Vladimira Nazora 9, Tribunj",43.755071,15.7498517,43.755004199999995,15.749557699999999,0.025,exact,both,NK Mladost Tribunj,"Vladimira Nazora bb, 22211, Tribunj",places_textsearch
700,NK Hajduk (B),Čakovec,Međimurska županija,"Športska 2, Čakovec",46.391532,16.4214735,46.391754,16.4214924,0.025,exact,both,ŽNK Međimurje Čakovec,"Športska ul. 2, 40000, Čakovec",places_textsearch
796,NK Dinamo (P),Čakovec,Međimurska županija,"Športska 2, Čakovec",46.391532,16.4214735,46.391754,16.4214924,0.025,exact,both,ŽNK Međimurje Čakovec,"Športska ul. 2, 40000, Čakovec",places_textsearch
825,NK Hajduk (Š),Čakovec,Međimurska županija,"Športska 2, Čakovec",46.391532,16.4214735,46.391754,16.4214924,0.025,exact,both,ŽNK Međimurje Čakovec,"Športska ul. 2, 40000, Čakovec",places_textsearch
158,NK Mladost (R),Karlovac,Karlovačka županija,"Rečica, 47000 Karlovac, Croatia",45.4861925,15.5576687,45.4864044,15.557689599999998,0.024,exact,both,Sportski objekti Karlovac,"Rakovac ulica 1, 47000, Karlovac",places_textsearch
779,NK Sokol (V),Vratišinec,Međimurska županija,"Nk Sokol, Vratišinec",46.4777008,16.4616444,46.4775553,16.461458099999998,0.022,exact,both,NOGOMETNI KLUB SOKOL,"Gmajna ul. bb, 40316, Vratišinec",places_textsearch
416,NK Mladost (NP),Bjelovar,Bjelovarsko-bilogorska županija,"Daruvarska ul. 42, Ždralovi, 43000 Bjelovar",45.8829485,16.8653247,45.8829001,16.865572699999998,0.02,exact,both,NK Mladost Ždralovi,"Daruvarska ul. 42, 43000, Ždralovi",places_textsearch
96,NK Dinamo Predavac,Predavac,,"29. rujna 1, Predavac",45.9389337,16.782004,45.9390445,16.7818284,0.018,exact,both,NK Dinamo Predavac,"Ul. 29. rujan 1, 43211, Predavac",places_textsearch
267,NK Blato,Zagreb,Grad Zagreb,"Karlovačka cesta 195, 10020 Zagreb",45.7593387,15.9121778,45.7594358,15.911991700000002,0.018,exact,both,NK Blato,"Blato, Karlovačka cesta 195 B, 10020, Zagreb",places_textsearch
427,NK Dinamo (D),Bjelovar,Bjelovarsko-bilogorska županija,"Poljana Dr. Franje Tuđmana 5, 43 000 Bjelovar",45.9389337,16.782004,45.9390445,16.7818284,0.018,exact,both,NK Dinamo Predavac,"Ul. 29. rujan 1, 43211, Predavac",places_textsearch
97,NK Dinamo Domašinec,Domašinec,,"Martina Pušteka 17 Domašinec 40 318 Dekanovec, Domašinec",46.4288612,16.5981068,46.428838999999996,16.598309699999998,0.016,exact,both,NK Dinamo Domašinec,"Ul. Martina Pušteka 17, 40318, Domašinec",places_textsearch
555,NK Amater,,Brodsko-posavska županija,"Marina Getaldića 49, 35000 Slavonski Brod",45.1632061,17.9901946,45.163082499999994,17.990085399999998,0.016,exact,both,NK Amater,"Ul. Marina Getaldića bb, 35000, Slavonski Brod",places_textsearch
494,NK Graničar (Z),Zagrađe,Požeško-slavonska županija,"Zagrađe b. b., Zagrađe",45.2432985,17.8101746,45.24317310000001,17.810118100000004,0.015,exact,both,NOGOMETNI KLUB GRANIČAR ZAGRAĐE,"34310, Zagrađe",places_textsearch
503,NK Graničar (B),Zagrađe,Požeško-slavonska županija,"Zagrađe b. b., Zagrađe",45.2432985,17.8101746,45.24317310000001,17.810118100000004,0.015,exact,both,NOGOMETNI KLUB GRANIČAR ZAGRAĐE,"34310, Zagrađe",places_textsearch
663,NK Rudar (S),Mursko Središće,Šibensko-kninska županija,"FRANJE KOROŠA 6B, 40315 MURSKO SREDIŠĆE",46.5143513,16.4450172,46.514460899999996,16.4451157,0.014,exact,both,NK Rudar Mursko Središće,"Ul. Franje Koroša 6/B, 40315, Mursko Središće",places_textsearch
60,NK Neretva Metković,Metković,,"Športska 1, 20350 Metković",43.0517901,17.6460392,43.0518995,17.6460345,0.012,exact,both,NK Neretva Metković,"20350, Metković",places_textsearch
47,NK Sloga Nova Gradiška,Nova Gradiška,,"Psunjska 9a, Nova Gradiška",45.2633885,17.3780567,45.263484399999996,17.3781112,0.011,exact,both,NK Sloga Nova Gradiška,"Ul. Ive Petranovića 6, 35400, Nova Gradiška",places_textsearch
353,NK Viktorija,Vojakovac,Koprivničko-križevačka županija,"Vojakovac 93, 48264 Vojakovački Kloštar",46.0658186,16.594442,46.065759899999996,16.5945512,0.011,exact,both,"NK "" Viktorija"" Vojakovac","48264, Vojakovac",places_textsearch
773,NA Libertas,,Dubrovačko-neretvanska županija,"Alberta Hallera 5, 20000 Dubrovnik",42.6674328,18.1313855,42.667333500000005,18.1314101,0.011,exact,both,Libertas Dubrovnik,"Ogarići ul. 12, 20236, Komolac",places_textsearch
835,NK Oriolik,,,"Ulica Mate Gabrića 11, Oriovac",45.163463,17.7482989,45.163556299999996,17.7483286,0.011,exact,both,NK Oriolik Oriovac,"35250, Oriovac",places_textsearch
44,NK Graničar Županja,Županja,,"Strossmayerova 49, 32270 Županja",45.0764002,18.6924678,45.0763597,18.6925748,0.01,exact,both,NK Graničar Županja,"Ul. Josipa Jurja Strossmayera 49, 32270, Županja",places_textsearch
64,NK Kamen Podbablje,Ivanbegovina,,"IVANBEGOVINA 15A, Ivanbegovina",43.4196973,17.1515022,43.419784199999995,17.1514563,0.01,exact,both,NK Kamen Ivanbegovina,"21262, Ivanbegovina",places_textsearch
82,GŠNK Mladost Petrinja,Petrinja,,"Rokova 13, 44250 Petrinja",45.4308972,16.2719623,45.4308996,16.2720917,0.01,exact,both,GSNK Mladost Petrinja,"Rokova ul. 11, 44250, Petrinja",places_textsearch
259,NK Milengrad 2005,Budinščina,Krapinsko-zagorska županija,"Budinščina bb, 49284 Budinščina",46.1633608,16.1703995,46.1633333,16.1702778,0.01,exact,both,Milengrad,"49284, Grtovec",places_textsearch
453,NK Željezničar (M),Moravice,Primorsko-goranska županija,"Partizanski put 5, 51325 Moravice",45.4217258,15.0160702,45.4217594,15.0161728,0.009,exact,both,NK Željezničar Moravice,"51325, Moravice",places_textsearch
815,NK Graničar (N),,Međimurska županija,"Murska 29, Novakovec",46.4601554,16.5719272,46.4602244,16.5719869,0.009,exact,both,NK Graničar Novakovec,"Drvarium ul. BB, 40318, Novakovec",places_textsearch
742,NK Poljičanin 1921,,Splitsko-dalmatinska županija,"Poljičke kneževine 18, 21292 Srinjine",43.4888233,16.6022552,43.4888483,16.602335,0.007,exact,both,Nk Poljičanin Srinjine,"Poljičke kneževine, 21292, Srinjine",places_textsearch
140,NK Radnik (M),,Sisačko-moslavačka županija,"Žrtava domovinskog rata 35, 44433 Majur",45.2561505,16.5247578,45.256171300000005,16.5248158,0.005,exact,both,ŠNK Radnik Majur,"7G4F+PX, 44430, Majur",places_textsearch
369,NK Bušpan,KOZAREVAC,,"ULICA DRAŽENA HORVATA 1, 48350 KOZAREVAC",45.9350535,17.1198123,45.9350648,17.119875999999998,0.005,exact,both,ŠNK Bušpan Kozarevac,"48362, Kozarevac",places_textsearch
430,NK Ribar (KI),Končanica,Bjelovarsko-bilogorska županija,"Končanica b. b., 43505 Končanica",45.6380638,17.1633818,45.6380774,17.1634282,0.004,exact,both,NK Ribar Končanica,"43505, Končanica",places_textsearch
729,NK Orkan,,Splitsko-dalmatinska županija,"Hrvatske mornarice 2, 21315 Dugi Rat",43.4459402,16.6444256,43.445959699999996,16.6443914,0.004,exact,both,NK Orkan,"21315, Dugi Rat",places_textsearch
792,NK Polet (P),Sv. Martin na Muri,Međimurska županija,"Dunajska 44, 40313 Sv. Martin na Muri",46.5294481,16.3611703,46.5294476,16.3611146,0.004,exact,both,NK Polet Sveti Martin na Muri,"Dunajska ul. 44, 40313, Sveti Martin na Muri",places_textsearch
821,NK Radnički (G),Čakovec,Međimurska županija,"Športska 2, Čakovec",46.391532,16.4214735,46.391498899999995,16.421501199999998,0.004,exact,both,NK Međimurje Čakovec,"Športska ul. 2, 40000, Čakovec",places_textsearch
38,NK NAŠK Našice,Nasice,,"B. Jelačića85, 31500 Brezik",45.4856031,18.090736,45.485626599999996,18.090753499999998,0.003,exact,both,NK NAŠK,"Ul. Petra Preradovića 23, 31500, Našice",places_textsearch
149,NK TŠK - 1932,,Sisačko-moslavačka županija,"Trg hrvatskih dragovoljaca 2, 44202 Topolovac",45.4574911,16.4333716,45.457474399999995,16.4334031,0.003,exact,both,NK TŠK 1932,"Trg Hrvatskih dragovoljaca 2, 44202, Topolovac",places_textsearch
379,NK Ratar,,Koprivničko-križevačka županija,"Miholec, Miholec 146, Miholec",46.0552442,16.4422126,46.0552691,16.4422186,0.003,exact,both,NK Ratar Miholec,"118, 48267, Miholec",places_textsearch
693,NK Lovor,,Vukovarsko-srijemska županija,"B. Jelačića 9, 32245 Nijemci",45.1425726,19.0418728,45.1425894,19.0418973,0.003,exact,both,NK Lovor Nijemci,"A.G.MATOŠA 4, Nijemci, 32245, Nijemci",places_textsearch
738,NK Mosor Žrnovnica,Žrnovnica,Splitsko-dalmatinska županija,"Hrvatskih velikana 36, 21251 Žrnovnica",43.5192619,16.5484443,43.5192377,16.5484561,0.003,exact,both,NK Mosor Žrnovnica,"Ul. Hrvatskih velikana 36, 21251, Žrnovnica",places_textsearch
726,NK Primorac (S),,Splitsko-dalmatinska županija,"Sv. Lovre 8, 21311 Stobreč",43.5042101,16.5266233,43.504222,16.526647099999998,0.002,exact,both,NK Primorac 1929 Stobreč,"Put Svetog Lovre 1945, 21311, Stobreč",places_textsearch
136,ŠNK Frankopan,,Sisačko-moslavačka županija,"Galdovačka 4c, SISAK",45.4762585,16.3877362,45.4762519,16.387735499999998,0.001,exact,both,ŠNK Frankopan,"Galdovačka ul. 4, 44000, Sisak",places_textsearch
171,NK Una - Mladost,Hrvatska Dubica,Sisačko-moslavačka županija,"Petra Zrinskog 36A, Hrvatska Dubica",45.1884056,16.8143308,45.18841270000001,16.8143442,0.001,exact,both,NK Una Mladost Hrvatska Dubica,"Ul. Petra Berislavića 39, 44450, Hrvatska Dubica",places_textsearch
262,NK Concordia,Zagreb,Grad Zagreb,"Aleja hrvatske mladeži 2a, 10040 Zagreb",45.8544313,16.0450862,45.8544214,16.0450944,0.001,exact,both,NK Concordia,"Aleja Hrvatske mladeži 2a, 10000, Zagreb",places_textsearch
1,NK Lokomotiva Zagreb,Zagreb,,"Ulica Radoslava Cimermana 7, 10020, Zagreb, Hrvatska",45.7812991,15.968331200000002,45.7812991,15.968331200000002,0.0,exact,both,NK Lokomotiva,"Ul. Radoslava Cimermana 3, 10000, Zagreb",places_textsearch
4,HNK Vukovar 1991,Osijek,,"Rudolfa Perešina 8, 32 000 Vukovar",45.380262599999995,18.9645692,45.380262599999995,18.9645692,0.0,exact,both,HNK Vukovar 1991,"32000, Vukovar",places_textsearch
12,NK Jarun,Zagreb,,"Ogulinska 23, 10 000 Zagreb",45.792711399999995,15.930865899999999,45.792711399999995,15.930865899999999,0.0,exact,both,NK Jarun,"Ogulinska ul. 23, 10000, Zagreb",places_textsearch
14,NK Hrvace,Split,,"Hrvace bb, Hrvace",43.7687612,16.6300284,43.7687612,16.6300284,0.0,exact,both,NK Hrvace,"Unnamed Road, 21233, Hrvace",places_textsearch
18,NK Rudeš,Zagreb,,"Rudeška cesta 25, 10000 Grad Zagreb",45.8029642,15.9225476,45.8029642,15.9225476,0.0,exact,both,NK Rudeš,"Rudeška cesta 25, 10000, Zagreb",places_textsearch
23,NK Podravac,Sopje,,"Kralja Tomislava 20,Sopje",45.8067527,17.7656898,45.8067527,17.7656898,0.0,exact,both,NOGOMETNI KLUB PODRAVAC SOPJE,"KRALJA TOMISLAVA BB., Sopje, 33525, Sopjanska Greda",places_textsearch
24,NK Papuk Orahovica,Orahovica,,Sjepana Radića 1-33515 Orahovica,45.5246503,17.8753322,45.5246503,17.8753322,0.0,exact,both,NK Papuk Osječko 1664,"Ul. Stjepana Radića 1, 33515, Orahovica",places_textsearch
25,NK Varteks Varaždin,Varaždin,,"Zagrebačka 94, 42000 Varaždin",46.322459599999995,16.291007999999998,46.322459599999995,16.291007999999998,0.0,exact,both,NK Varteks,"Ul. Ruđera Boškovića 11, 42000, Hrašćica",places_textsearch
26,NK Mladost Ždralovi,Ždralovi,,"Daruvarska ul. 42, Ždralovi, 43000 Bjelovar",45.8829001,16.865572699999998,45.8829001,16.865572699999998,0.0,exact,both,NK Mladost Ždralovi,"Daruvarska ul. 42, 43000, Ždralovi",places_textsearch
30,NK Koprivnica,Koprivnica,,"M. P. Miškine 12., 48000 Koprivnica",46.16392,16.8267712,46.16392,16.8267712,0.0,exact,both,Nogometni savez Koprivničko-Križevačke županije,"48000, Koprivnica",places_textsearch
31,NK Rudar Mursko Središće,Mursko Središće,,"Ulica Franje Koroša 6B, Mursko Središće",46.514460899999996,16.4451157,46.514460899999996,16.4451157,0.0,exact,both,NK Rudar Mursko Središće,"Ul. Franje Koroša 6/B, 40315, Mursko Središće",places_textsearch
34,NK Bjelovar,Bjelovar,,"Poljana Dr. Franje Tuđmana 5, 43 000 Bjelovar",45.9069334,16.8541371,45.9069334,16.8541371,0.0,exact,both,NK Bjelovar,"Poljana dr. Franje Tuđmana 5, 43000, Bjelovar",places_textsearch
36,NK Belišće,Osijek,,"Željeznička 20, Belišće",45.684784,18.408198499999997,45.684784,18.408198499999997,0.0,exact,both,NK BELIŠĆE,"Željeznička ul. 20, 31551, Belišće",places_textsearch
40,NK Darda,Darda,,"Ivana Gundulića 29, Darda",45.6224484,18.6862709,45.622448399999996,18.6862709,0.0,exact,both,NK Darda,"Ul. Ivana Gundulića 7, 31326, Darda",places_textsearch
42,NK Omladinac Gornja Vrba,Slavonski Brod,,"Gornja Vrba, Savska bb, Slavonski Brod, Hrvatska",45.1522067,18.0635093,45.1522067,18.0635093,0.0,exact,both,NK Omladinac Gornja Vrba,"Savska, 35207, Gornja Vrba",places_textsearch
43,NK Kutjevo,,,"Bana Josipa Jelačića 2a, Kutjevo",45.417263299999995,17.8805649,45.417263299999995,17.8805649,0.0,exact,both,NK Kutjevo,"Ul. bana Josipa Jelačića 2, 34340, Kutjevo",places_textsearch
48,NK Čepin,,,"NERETVANSKA 10, Čepin",45.5287515,18.563553199999998,45.5287515,18.563553199999998,0.0,exact,both,NK Čepin,"Ul. Grada Vukovara 43, 31431, Čepin",places_textsearch
50,NK Marsonia,Slavonski Brod,,"Ulica Stanka Vraza 2a, 35000 Slavonski Brod",45.1497492,18.0213553,45.1497492,18.0213553,0.0,exact,both,NK Marsonia,"Šetalište Braće Radić 26, 35000, Slavonski Brod",places_textsearch
51,HNK Đakovo Croatia,,,"Matije Gupca 13, Đakovo",45.3019369,18.416615099999998,45.3019369,18.416615099999998,0.0,exact,both,HNK Đakovo Croatia,"Ul. Matije Gupca 13, 31400, Đakovo",places_textsearch
56,NK Jadran Luka Ploče,Ploce,,"Tamunić 46, Kaštel Sućurac",43.047157899999995,17.440613799999998,43.047157899999995,17.440613799999998,0.0,exact,both,NK Jadran LP,"Dalmatinska ul., 20340, Ploče",places_textsearch
61,NK Vodice,Vodice,,"Račice bb, Vodice",43.755849399999995,15.769184099999999,43.755849399999995,15.769184099999999,0.0,exact,both,Nk Nena stadion,"Ul. Blata 7A, 22211, Vodice",places_textsearch
62,NK GOŠK-Dubrovnik 1919,Dubrovnik,,"Kralja Tomislava 2, 20000 Dubrovnik",42.6543661,18.0779506,42.6543661,18.0779506,0.0,exact,both,NK GOŠK - Dubrovnik 1919,"Ul. kralja Tomislava 2, 20000, Dubrovnik",places_textsearch
63,NK Neretvanac Opuzen,Opuzen,,"Trg Opuzenske bojne 6, 20355 Opuzen",43.0160658,17.5614041,43.0160658,17.5614041,0.0,exact,both,NK Neretvanac,"20355, Opuzen",places_textsearch
68,NK OSK Otok,Otok,,"Ulica sv. Luke 8, Otok",43.6901297,16.7283429,43.69012970000001,16.728342899999998,0.0,exact,both,Nogometni klub OSK - Otok,"Ul. Svetog Luke 8, 21238, Otok",places_textsearch
70,NK Trešnjevka,Zagreb,,"Veprinačka 16, 10000 Zagreb",45.795296699999994,15.941814899999997,45.795296699999994,15.941814899999997,0.0,exact,both,NK Trešnjevka,"Veprinačka ul. 16, 10000, Zagreb",places_textsearch
71,NK Bistra,Donja Bistra,,"Sportska 1, 10298 Donja Bistra, Hrvatska",45.9041353,15.858741900000002,45.9041353,15.858741900000002,0.0,exact,both,NK Bistra,"Sportska ul. 1, 10298, Donja Bistra",places_textsearch
72,NK Zagorec Krapina,Krapina,,"Podgora Krapinska bb, 49000 Krapina.",46.1771618,15.8663949,46.1771618,15.8663949,0.0,exact,both,NK Zagorec,"Podgora Krapinska 2B, 49000, Podgora Krapinska",places_textsearch
73,NK Ponikve,Zagreb,Dubrovačko-neretvanska županija,Kozjačka 50 Zagreb 10090 Hrvatska,45.815097900000005,15.8801768,45.815097900000005,15.8801768,0.0,exact,both,NK Ponikve,"Kozjačka ul. 50, 10090, Zagreb",places_textsearch
74,NK Vrapče,Zagreb,,"Aleja grada Bologne 2, 10000 Zagreb",45.8130787,15.8962173,45.8130787,15.8962173,0.0,exact,both,NK Vrapče,"Aleja grada Bolonje 2, 10000, Zagreb",places_textsearch
76,HAŠK Zagreb,,,"Donje Svetice 87, 10000 Zagreb",45.805096299999995,16.0166871,45.805096299999995,16.0166871,0.0,exact,both,NK HAŠK,"Donje Svetice 87, 10000, Zagreb",places_textsearch
79,NK Dugo Selo,Dugo Selo,,"Dugo Selo, Ulica Đure Dubenika 2",45.8086537,16.2311676,45.8086537,16.2311676,0.0,exact,both,NK Dugo Selo,"Sportska Ul. 4, 10370, Dugo Selo",places_textsearch
80,NK Vrbovec,Vrbovec,,"Celine 8, Celine",45.8877223,16.410505399999998,45.8877223,16.410505399999998,0.0,exact,both,NK Vrbovec,"Celine 8, 10340, Vrbovec",places_textsearch
83,NK Maksimir Zagreb,Zagreb,,"Oboj 1, 10000, Zagreb, Croatia",45.8276505,16.0133347,45.8276505,16.0133347,0.0,exact,both,NK Maksimir,"Oboj ul. 1, 10000, Zagreb",places_textsearch
84,NK Ravnice,,,"Fakultetsko dobro 2a, 10000 Zagreb",45.8225318,16.0249077,45.8225318,16.0249077,0.0,exact,both,NK Ravnice,"Fakultetsko dobro 2a, 10000, Zagreb",places_textsearch
85,NK Lukavec,,,"Dolenska ulica 55, Lukavec",45.6983762,15.9867691,45.6983762,15.9867691,0.0,exact,both,NK Lukavec,"Dolenska ulica 55, 10412, Lukavec",places_textsearch
86,NK Kustošija,Zagreb,,"Sokolska 47a, Zagreb",45.808839,15.9261484,45.808839,15.9261484,0.0,exact,both,NK Kustošija,"Sokolska ul. 47a, 10090, Zagreb",places_textsearch
87,NK Uljanik Pula,Pula,,"Ulica Velog Jože 3, 52100 Pula",44.8585656,13.833404199999999,44.8585656,13.833404199999999,0.0,exact,both,NK Uljanik Pula,"Ul. Velog Jože 3, 52100, Pula",places_textsearch
88,NK Solin,Solin,,"Kralja Zvonimira 80A, 21210 Solin",43.537951,16.4934084,43.537951,16.4934084,0.0,exact,both,NK Solin,"21231, Klis",places_textsearch
89,NK Hrvatski Dragovoljac,Zagreb,,"Aleja Pomoraca 25, 10 200 Zagreb",45.771713899999995,15.972638199999999,45.771713899999995,15.972638199999999,0.0,exact,both,NK Hrvatski Dragovoljac,"Aleja pomoraca 25, 10000, Zagreb",places_textsearch
91,HNK Daruvar,,,"Julijev park 12, Daruvar",45.5981513,17.2280604,45.5981513,17.2280604,0.0,exact,both,HNK Daruvar,"Julijev park 12, 43500, Daruvar",places_textsearch
93,NK Nedelišće,Nedelišće,,"Sportska 1, 40305 Nedelišće - HRVATSKA",46.383711999999996,16.391738399999998,46.383711999999996,16.391738399999998,0.0,exact,both,NK Nedelišće,"40305, Nedelišće",places_textsearch
99,NK Slatina,Slatina,,Industrijska 11 a. 33520 Slatina,45.706162899999995,17.6968423,45.706162899999995,17.6968423,0.0,exact,both,NK Slatina,"INDUSTRIJSKA BB, 33520, Slatina",places_textsearch
101,NK Međimurec Dunjkovec-Pretetinec,Nedelišće,,"Pretetinec 67, 40305 Nedelišće, HRVATSKA",46.389088699999995,16.370649099999998,46.389088699999995,16.370649099999998,0.0,exact,both,NOGOMETNI KLUB MEĐIMUREC,"Pretetinec 67, 40305, Pretetinec",places_textsearch
102,NK Valpovka Valpovo,Valpovo,,"Ive Lole Ribara 10, 31550 Valpovo",45.6512708,18.4169926,45.6512708,18.4169926,0.0,exact,both,NK Valpovka Valpovo,"Ul. Ive Lole Ribara 10, 31550, Valpovo",places_textsearch
107,NK Svačić Stari Slatinik,,,"Hrvatskih Branitelja 266, 35253 Stari Slatinik",45.174621099999996,17.8524593,45.174621099999996,17.8524593,0.0,exact,both,NK Svačić- nogometni klub i stadion Dubovka Stari slatinik,"Hrvatske mladeži 9, 35253, Stari Slatinik",places_textsearch
